statecode	adj_ccid	adj_vanid	datecanvassed	canvasser_id	contact_type	contact_result	presidential_id
FL	818827395	926924718	2016-09-07 00:00:00	1194030	Walk	Not Home	
FL	818828819	905171777	2016-09-07 00:00:00	1190997	Walk	Not Home	
FL	818829016	907342592	2016-09-07 00:00:00	1203479	Walk	Not Home	
FL	818830569	901303733	2016-09-07 00:00:00	1201852	Walk	Not Home	
FL	818830809	905200895	2016-09-07 00:00:00	1192246	Walk	Not Home	
FL	818831680	922948668	2016-09-07 00:00:00	1171423	Walk	Not Home	
FL	818887425	901653470	2016-09-03 00:00:00	1179943	Walk	Canvassed	
FL	818828532	901409856	2016-09-07 00:00:00	128485418	Walk	Not Home	
FL	818802053	900623540	2016-09-06 00:00:00	1204957	Walk	Not Home	
FL	818828845	905374854	2016-09-07 00:00:00	1192249	Walk	Moved	
FL	818829257	914218926	2016-09-07 00:00:00	1204982	Walk	Not Home	
FL	818829472	919828143	2016-09-07 00:00:00	128492068	Walk	Not Home	
FL	818803057	920427599	2016-09-06 00:00:00	1195075	Walk	Inaccessible	
FL	818822879	920204942	2016-09-07 00:00:00	128493095	Walk	Canvassed	
FL	818823031	923370754	2016-09-07 00:00:00	1194028	Walk	Canvassed	
FL	818831289	916503685	2016-09-07 00:00:00	1193811	Walk	Not Home	
FL	818824144	905473815	2016-09-07 00:00:00		Walk	Not Home	
FL	818827093	923644973	2016-09-07 00:00:00	1206202	Walk	Not Home	
FL	818827699	928209898	2016-09-07 00:00:00	1204957	Walk	Not Home	
FL	818829058	907680351	2016-09-07 00:00:00	1204982	Walk	Not Home	
FL	818829997	926786398	2016-09-07 00:00:00	1179950	Walk	Not Home	
FL	818735071	904594251	2016-09-02 00:00:00	128459014	Walk	Not Home	
FL	818757171	906913585	2016-09-03 00:00:00	1206295	Walk	Canvassed	
FL	818758774	905358966	2016-09-03 00:00:00	1175291	Walk	Canvassed	
FL	818760110	923312762	2016-09-03 00:00:00	1171365	Walk	Not Home	
FL	818761353	908871688	2016-09-03 00:00:00	1206202	Walk	Inaccessible	
FL	818763682	918261630	2016-09-03 00:00:00	128470347	Walk	Not Home	
FL	818764654	927912398	2016-09-03 00:00:00	1190995	Walk	Not Home	
FL	818647229	907065605	2016-09-01 17:33:00	1201865	Phone	Not Home	
FL	818650096	912026668	2016-09-01 00:00:00	1206295	Walk	Not Home	
FL	818650381	920015534	2016-09-01 00:00:00	1202523	Walk	Not Home	
FL	818652288	905457288	2016-09-01 00:00:00	1175291	Walk	Not Home	
FL	818687520	911262149	2016-09-02 13:46:00	1197934	Phone	Do Not Call	
FL	818702223	929035817	2016-09-02 16:13:00	890176	Phone	Not Home	
FL	818733753	920340268	2016-09-02 17:09:00	1194028	Phone	Disconnected	
FL	818734254	905386250	2016-09-02 00:00:00	1214184	Walk	Canvassed	
FL	818734375	926767780	2016-09-02 20:28:00	1192033	Phone	Wrong Number	
FL	818735319	907264819	2016-09-02 00:00:00	128470347	Walk	Not Home	
FL	818736438	926808506	2016-09-02 00:00:00	128430398	Walk	Inaccessible	
FL	818765366	907868604	2016-09-03 00:00:00	128473017	Walk	Not Home	
FL	818797374	910097909	2016-09-06 00:00:00		Walk	Not Home	
FL	818798334	926724796	2016-09-06 00:00:00	1190995	Walk	Moved	
FL	818800264	905211496	2016-09-06 00:00:00		Walk	Inaccessible	
FL	818801601	926432249	2016-09-06 00:00:00		Walk	Not Home	
FL	818802651	909154899	2016-09-06 00:00:00	1206202	Walk	Not Home	
FL	818645821	927612556	2016-09-01 14:43:00	1179950	Phone	Not Home	
FL	818803283	923527796	2016-09-06 00:00:00	1171393	Walk	Not Home	
FL	818757291	918557761	2016-09-03 00:00:00	1171579	Walk	Canvassed	
FL	818759208	905445059	2016-09-03 00:00:00		Walk	Not Home	
FL	818760162	923980663	2016-09-03 00:00:00	1202525	Walk	Inaccessible	
FL	818760869	900381994	2016-09-03 00:00:00	1188951	Walk	Moved	
FL	818760950	901032489	2016-09-03 00:00:00	128485418	Walk	Not Home	
FL	818762079	926418966	2016-09-03 00:00:00	1206202	Walk	Inaccessible	
FL	818762214	927329061	2016-09-03 00:00:00	1206202	Walk	Inaccessible	
FL	818763988	922808082	2016-09-03 00:00:00	1191008	Walk	Not Home	
FL	818766200	927422695	2016-09-03 00:00:00	1202526	Walk	Not Home	
FL	818791932	909137224	2016-09-03 00:00:00	1179941	Walk	Canvassed	
FL	818646900	927914185	2016-09-01 16:52:00	1204413	Phone	Disconnected	
FL	818823973	905112545	2016-09-07 00:00:00	1179943	Walk	Not Home	
FL	818647202	905855737	2016-09-01 17:29:00	1214587	Phone	Not Home	
FL	818825299	926688910	2016-09-07 00:00:00		Walk	Not Home	
FL	818650671	923589419	2016-09-01 00:00:00	1204975	Walk	Not Home	
FL	818827502	927453600	2016-09-07 00:00:00	1204957	Walk	Not Home	
FL	818651934	904275917	2016-09-01 00:00:00	1191005	Walk	Not Home	
FL	818828726	904849093	2016-09-07 00:00:00	1179950	Walk	Not Home	
FL	818652592	910949927	2016-09-01 00:00:00	1191005	Walk	Inaccessible	
FL	818830415	928363946	2016-09-07 00:00:00		Walk	Not Home	
FL	818797946	922921511	2016-09-06 00:00:00	1190538	Walk	Inaccessible	
FL	818798258	926357448	2016-09-06 00:00:00	128459014	Walk	Not Home	
FL	818798667	927912982	2016-09-06 00:00:00	1171420	Walk	Not Home	
FL	818800861	912062836	2016-09-06 00:00:00	1204634	Walk	Not Home	
FL	818644796	926632515	2016-09-01 12:33:00	890176	Phone	Not Home	
FL	818804343	927501055	2016-09-06 00:00:00		Walk	Not Home	
FL	818647815	920721044	2016-09-01 19:08:00	1192032	Phone	Refused	
FL	818648146	928235149	2016-09-01 19:40:00	1214050	Phone	Not Home	
FL	818735577	911613215	2016-09-02 00:00:00	1204630	Walk	Not Home	
FL	818737053	912031238	2016-09-02 00:00:00	1214046	Walk	Inaccessible	
FL	818737805	904555624	2016-09-02 00:00:00	1191002	Walk	Not Home	
FL	818738038	906999976	2016-09-02 00:00:00	1201865	Walk	Not Home	
FL	818739965	905257693	2016-09-02 00:00:00	1171374	Walk	Not Home	
FL	818758039	912089606	2016-09-03 00:00:00		Walk	Not Home	
FL	818759530	909262893	2016-09-03 00:00:00	128447339	Walk	Not Home	
FL	818795592	909938049	2016-09-06 00:00:00	1196575	Walk	Not Home	
FL	818795828	918393575	2016-09-06 00:00:00	1188951	Walk	Not Home	
FL	818761763	920468172	2016-09-03 00:00:00	128447351	Walk	Moved	
FL	818762307	927982775	2016-09-03 00:00:00	128447351	Walk	Not Home	
FL	818797312	907718179	2016-09-06 00:00:00	1190542	Walk	Refused	
FL	818687464	900411758	2016-09-02 13:23:00	1214617	Phone	Refused	
FL	818702088	929011595	2016-09-02 15:40:00	890176	Phone	Not Home	
FL	818734007	928764836	2016-09-02 18:48:00	1192032	Phone	Not Home	
FL	818761675	918549748	2016-09-03 00:00:00	1204957	Walk	Not Home	
FL	818735663	914257052	2016-09-02 00:00:00		Walk	Not Home	
FL	818738128	907397194	2016-09-02 00:00:00	1171393	Walk	Not Home	
FL	818739128	926817934	2016-09-02 00:00:00	128429109	Walk	Not Home	
FL	818765455	911647402	2016-09-03 00:00:00	128432690	Walk	Not Home	
FL	818798466	927172634	2016-09-06 00:00:00	128470347	Walk	Not Home	
FL	818764049	923407669	2016-09-03 00:00:00	1214586	Walk	Refused	
FL	818765489	912211442	2016-09-03 00:00:00	1171420	Walk	Inaccessible	
FL	818765804	922397875	2016-09-03 00:00:00	1203480	Walk	Inaccessible	
FL	818801478	924231564	2016-09-06 00:00:00		Walk	Not Home	
FL	818793742	907099479	2016-09-06 00:00:00	1171579	Walk	Canvassed	
FL	818793911	914727477	2016-09-06 00:00:00	1221967	Walk	Canvassed	
FL	818794080	905400011	2016-09-06 00:00:00		Walk	Not Home	
FL	818802739	911698927	2016-09-06 00:00:00	128468145	Walk	Not Home	
FL	818794243	916765014	2016-09-06 00:00:00		Walk	Not Home	
FL	818803412	925608553	2016-09-06 00:00:00	1171393	Walk	Not Home	
FL	818803624	926912075	2016-09-06 00:00:00	890176	Walk	Not Home	
FL	818764988	902416793	2016-09-03 00:00:00	1192032	Walk	Inaccessible	
FL	818765726	920666656	2016-09-03 00:00:00	1191003	Walk	Not Home	
FL	818739440	927999747	2016-09-02 00:00:00	1201865	Walk	Inaccessible	
FL	818795496	907131413	2016-09-06 00:00:00	1192249	Walk	Not Home	
FL	818795547	907426196	2016-09-06 00:00:00	1203479	Walk	Not Home	
FL	818759635	912260452	2016-09-03 00:00:00	1194011	Walk	Not Home	
FL	818759765	918450507	2016-09-03 00:00:00	128438876	Walk	Not Home	
FL	818760203	924309750	2016-09-03 00:00:00	128450358	Walk	Not Home	
FL	818762048	926075215	2016-09-03 00:00:00	1204957	Walk	Not Home	
FL	818797070	904293651	2016-09-06 00:00:00	1190995	Walk	Not Home	
FL	818797642	918566984	2016-09-06 00:00:00	128459014	Walk	Not Home	
FL	818797675	918794362	2016-09-06 00:00:00	1188950	Walk	Not Home	
FL	818740376	923370095	2016-09-02 00:00:00	128440294	Walk	Moved	
FL	818759705	916453633	2016-09-03 00:00:00	1194021	Walk	Not Home	
FL	818795002	902077590	2016-09-06 00:00:00		Walk	Not Home	
FL	818760370	926763551	2016-09-03 00:00:00	890176	Walk	Not Home	
FL	818761657	918418991	2016-09-03 00:00:00	1191005	Walk	Not Home	
FL	818762365	928249644	2016-09-03 00:00:00	1206202	Walk	Inaccessible	
FL	818796896	900875372	2016-09-06 00:00:00	1188950	Walk	Not Home	
FL	818799276	905282775	2016-09-06 00:00:00	1214184	Walk	Not Home	
FL	818764676	927972191	2016-09-03 00:00:00	1179958	Walk	Not Home	
FL	818765039	904324088	2016-09-03 00:00:00	128459014	Walk	Not Home	
FL	818765413	910206396	2016-09-03 00:00:00	1214046	Walk	Inaccessible	
FL	818800920	914261886	2016-09-06 00:00:00	1204634	Walk	Not Home	
FL	818801189	920770118	2016-09-06 00:00:00		Walk	Inaccessible	
FL	818794035	905623463	2016-09-06 00:00:00		Walk	Not Home	
FL	818795478	907022949	2016-09-06 00:00:00	1203481	Walk	Inaccessible	
FL	818803109	920807019	2016-09-06 00:00:00	128452064	Walk	Inaccessible	
FL	818803889	928019267	2016-09-06 00:00:00	1201865	Walk	Moved	
FL	818763961	921670856	2016-09-03 00:00:00	1203481	Walk	Not Home	
FL	818764744	928139399	2016-09-03 00:00:00	1179950	Walk	Moved	
FL	818765076	904538118	2016-09-03 00:00:00	128459014	Walk	Not Home	
FL	818765335	907324429	2016-09-03 00:00:00	1203480	Walk	Not Home	
FL	818765728	920674646	2016-09-03 00:00:00	128432690	Walk	Not Home	
FL	818765861	923076969	2016-09-03 00:00:00	1202526	Walk	Not Home	
FL	818766345	928222859	2016-09-03 00:00:00	128473017	Walk	Not Home	
FL	818779592	900862246	2016-09-05 11:59:00	1197934	Phone	Not Home	
FL	818793684	902372414	2016-09-06 00:00:00	1192034	Walk	Canvassed	
FL	818802152	902304740	2016-09-06 00:00:00		Walk	Not Home	
FL	818795761	916144432	2016-09-06 00:00:00		Walk	Not Home	
FL	818796177	923578995	2016-09-06 00:00:00	1196575	Walk	Not Home	
FL	818796363	926417684	2016-09-06 00:00:00	1204961	Walk	Moved	
FL	818824629	915637477	2016-09-07 00:00:00	1192247	Walk	Not Home	
FL	818825351	926854453	2016-09-07 00:00:00	1171365	Walk	Not Home	
FL	818826344	908795535	2016-09-07 00:00:00	1206204	Walk	Not Home	
FL	818801460	924140336	2016-09-06 00:00:00	128438876	Walk	Not Home	
FL	818828695	904742415	2016-09-07 00:00:00	1191008	Walk	Not Home	
FL	818803024	920193230	2016-09-06 00:00:00		Walk	Not Home	
FL	818796777	928189975	2016-09-06 00:00:00		Walk	Not Home	
FL	818824587	912813194	2016-09-07 00:00:00	1171367	Walk	Not Home	
FL	818798720	928054671	2016-09-06 00:00:00	1214046	Walk	Not Home	
FL	818799100	920896024	2016-09-06 00:00:00		Walk	Not Home	
FL	818800220	904420975	2016-09-06 00:00:00	1191002	Walk	Not Home	
FL	818827301	926690476	2016-09-07 00:00:00	1194030	Walk	Inaccessible	
FL	818827541	927612536	2016-09-07 00:00:00	1191005	Walk	Not Home	
FL	818823800	900767763	2016-09-07 00:00:00	1172872	Walk	Not Home	
FL	818798599	927647345	2016-09-06 00:00:00	1203481	Walk	Not Home	
FL	818800195	903411256	2016-09-06 00:00:00		Walk	Not Home	
FL	818826853	920332381	2016-09-07 00:00:00	1201856	Walk	Not Home	
FL	818827014	922817468	2016-09-07 00:00:00	1191005	Walk	Not Home	
FL	818801138	920340454	2016-09-06 00:00:00	1194011	Walk	Not Home	
FL	818801283	922750170	2016-09-06 00:00:00		Walk	Not Home	
FL	818802074	900964382	2016-09-06 00:00:00	128468145	Walk	Not Home	
FL	818802784	912306482	2016-09-06 00:00:00	128468145	Walk	Not Home	
FL	818829116	910840172	2016-09-07 00:00:00	128492004	Walk	Not Home	
FL	818803834	927733300	2016-09-06 00:00:00	890176	Walk	Moved	
FL	818803932	928200384	2016-09-06 00:00:00		Walk	Not Home	
FL	818828590	904090691	2016-09-07 00:00:00	1190997	Walk	Other Language	
FL	818831666	922860678	2016-09-07 00:00:00	1193811	Walk	Not Home	
FL	818832243	927881628	2016-09-07 00:00:00	1204975	Walk	Not Home	
FL	818824023	905288493	2016-09-07 00:00:00	1192264	Walk	Not Home	
FL	818824252	905683213	2016-09-07 00:00:00	1171374	Walk	Not Home	
FL	818825042	923283448	2016-09-07 00:00:00	1190536	Walk	Not Home	
FL	818828559	902213692	2016-09-07 00:00:00		Walk	Not Home	
FL	818830339	928052033	2016-09-07 00:00:00	1203481	Walk	Not Home	
FL	818830972	907242344	2016-09-07 00:00:00	1171423	Walk	Not Home	
FL	818830823	905288117	2016-09-07 00:00:00	1192246	Walk	Not Home	
FL	818831742	923558228	2016-09-07 00:00:00		Walk	Not Home	
FL	818824753	918775730	2016-09-07 00:00:00	1192247	Walk	Not Home	
FL	818830286	927911301	2016-09-07 00:00:00	1196575	Walk	Not Home	
FL	818830686	904421395	2016-09-07 00:00:00	1202526	Walk	Inaccessible	
FL	818831166	911709410	2016-09-07 00:00:00	1188950	Walk	Not Home	
FL	818832281	928019056	2016-09-07 00:00:00	1201852	Walk	Not Home	
FL	818644937	907429722	2016-09-01 12:46:00	1179958	Phone	Not Home	
FL	818645763	918606639	2016-09-01 14:29:00	1194028	Phone	Busy	
FL	818646204	921888715	2016-09-01 15:17:00	1192033	Phone	Not Home	
FL	818646374	925478076	2016-09-01 15:42:00	1179958	Phone	Not Home	
FL	818647077	900553392	2016-09-01 17:16:00	1204413	Phone	Disconnected	
FL	818647892	905728766	2016-09-01 19:17:00	1192268	Phone	Not Home	
FL	818764387	926854071	2016-09-03 00:00:00		Walk	Not Home	
FL	818764653	927911912	2016-09-03 00:00:00		Walk	Not Home	
FL	818764960	901407248	2016-09-03 00:00:00	128468194	Walk	Not Home	
FL	818738026	905173319	2016-09-02 00:00:00	1175829	Walk	Inaccessible	
FL	818736118	923387960	2016-09-02 00:00:00	1190542	Walk	Not Home	
FL	818651066	927490870	2016-09-01 00:00:00	1204630	Walk	Not Home	
FL	818738481	918376239	2016-09-02 00:00:00	1175805	Walk	Not Home	
FL	818651787	900757801	2016-09-01 00:00:00	1191002	Walk	Not Home	
FL	818653353	926492045	2016-09-01 00:00:00	1191002	Walk	Not Home	
FL	818647282	910152643	2016-09-01 17:41:00	1214587	Phone	Disconnected	
FL	818648066	902281845	2016-09-01 19:34:00	890176	Phone	Not Home	
FL	818648197	907237325	2016-09-01 19:45:00	1214587	Phone	Refused	
FL	818648643	920773699	2016-09-01 00:00:00		Walk	Not Home	
FL	818650993	927177170	2016-09-01 00:00:00	1190997	Walk	Other Language	
FL	818651080	927601077	2016-09-01 00:00:00	1201862	Walk	Not Home	
FL	818651113	927690707	2016-09-01 00:00:00	1203481	Walk	Inaccessible	
FL	818652741	914701945	2016-09-01 00:00:00	1194011	Walk	Not Home	
FL	818653003	920464405	2016-09-01 00:00:00	1191005	Walk	Inaccessible	
FL	818653441	926920227	2016-09-01 00:00:00	1171365	Walk	Not Home	
FL	818644649	907297715	2016-09-01 00:00:00	1079385	Walk	Canvassed	
FL	818653997	918831786	2016-09-01 00:00:00		Walk	Not Home	
FL	818702339	928241599	2016-09-02 16:34:00	1192034	Phone	Not Home	
FL	818734151	906905067	2016-09-02 19:34:00	1179958	Phone	Not Home	
FL	818647251	928064343	2016-09-01 17:37:00	1204413	Phone	Not Home	
FL	818647365	904195735	2016-09-01 17:53:00	1179950	Phone	Not Home	
FL	818759920	920697375	2016-09-03 00:00:00	1214587	Walk	Not Home	
FL	818701987	907361487	2016-09-02 15:23:00	890176	Phone	Not Home	
FL	818702305	920433499	2016-09-02 16:30:00	1192034	Phone	Not Home	
FL	818760564	927675533	2016-09-03 00:00:00	128429109	Walk	Not Home	
FL	818760916	900720743	2016-09-03 00:00:00	1188954	Walk	Not Home	
FL	818737139	923506473	2016-09-02 00:00:00	1202526	Walk	Not Home	
FL	818765005	904089453	2016-09-03 00:00:00	1202526	Walk	Inaccessible	
FL	818738389	914478586	2016-09-02 00:00:00	1201865	Walk	Not Home	
FL	818739405	927853708	2016-09-02 00:00:00	1175805	Walk	Not Home	
FL	818648145	905716728	2016-09-01 19:39:00	1214050	Phone	Not Home	
FL	818650382	920025627	2016-09-01 00:00:00	1190542	Walk	Not Home	
FL	818650434	920397039	2016-09-01 00:00:00	1206298	Walk	Not Home	
FL	818651045	927453590	2016-09-01 00:00:00	1201862	Walk	Not Home	
FL	818738836	923544689	2016-09-02 00:00:00	1204634	Walk	Not Home	
FL	818651166	927975581	2016-09-01 00:00:00	1203481	Walk	Inaccessible	
FL	818739599	905676004	2016-09-02 00:00:00	1192267	Walk	Canvassed	
FL	818739765	915988983	2016-09-02 00:00:00	1179950	Walk	Not Home	
FL	818757985	905386879	2016-09-03 00:00:00	1192267	Walk	Canvassed	
FL	818686370	918600928	2016-09-02 11:00:00	1214618	Phone	Not Home	
FL	818794152	922620446	2016-09-06 00:00:00	1221967	Walk	Canvassed	
FL	818759257	905557763	2016-09-03 00:00:00	128450358	Walk	Not Home	
FL	818759685	914944267	2016-09-03 00:00:00	128468280	Walk	Not Home	
FL	818795816	918282553	2016-09-06 00:00:00	1191008	Walk	Not Home	
FL	818796529	927156384	2016-09-06 00:00:00	1191008	Walk	Not Home	
FL	818761551	913446301	2016-09-03 00:00:00	128468145	Walk	Not Home	
FL	818761912	922995342	2016-09-03 00:00:00	1191005	Walk	Inaccessible	
FL	818762379	928331064	2016-09-03 00:00:00	1171393	Walk	Not Home	
FL	818797558	917956978	2016-09-06 00:00:00		Walk	Not Home	
FL	818797997	923312184	2016-09-06 00:00:00		Walk	Not Home	
FL	818763187	905313036	2016-09-03 00:00:00	1179958	Walk	Not Home	
FL	818763724	918548244	2016-09-03 00:00:00	1206298	Walk	Not Home	
FL	818763757	918800983	2016-09-03 00:00:00	1204982	Walk	Not Home	
FL	818798833	928427384	2016-09-06 00:00:00	128450796	Walk	Not Home	
FL	818800571	905694646	2016-09-06 00:00:00		Walk	Not Home	
FL	818765756	920893801	2016-09-03 00:00:00	128459014	Walk	Inaccessible	
FL	818765808	922635130	2016-09-03 00:00:00	1192032	Walk	Inaccessible	
FL	818793779	902041457	2016-09-06 00:00:00	1192033	Walk	Canvassed	
FL	818802558	907686933	2016-09-06 00:00:00	128452064	Walk	Inaccessible	
FL	818804041	901093626	2016-09-06 00:00:00	1188954	Walk	Not Home	
FL	818804382	928259571	2016-09-06 00:00:00	1191005	Walk	Not Home	
FL	818822918	928173860	2016-09-07 00:00:00	1196575	Walk	Canvassed	
FL	818795757	915577183	2016-09-06 00:00:00	1202523	Walk	Not Home	
FL	818796173	923559943	2016-09-06 00:00:00	1203479	Walk	Not Home	
FL	818739510	928209997	2016-09-02 00:00:00	128452105	Walk	Not Home	
FL	818740087	905603686	2016-09-02 00:00:00	128440294	Walk	Moved	
FL	818740303	927282986	2016-09-03 00:00:00		Walk	Not Home	
FL	818759002	904639726	2016-09-03 00:00:00	1191002	Walk	Not Home	
FL	818759390	907240005	2016-09-03 00:00:00	128429129	Walk	Not Home	
FL	818796003	920757243	2016-09-06 00:00:00	1203479	Walk	Not Home	
FL	818797074	904372309	2016-09-06 00:00:00	1171420	Walk	Refused	
FL	818797777	920426980	2016-09-06 00:00:00		Walk	Not Home	
FL	818798918	903400801	2016-09-06 00:00:00		Walk	Not Home	
FL	818799144	924135682	2016-09-06 00:00:00	128468194	Walk	Not Home	
FL	818825161	924388539	2016-09-07 00:00:00	890176	Walk	Not Home	
FL	818825827	900834083	2016-09-07 00:00:00	1201853	Walk	Moved	
FL	818800661	907443705	2016-09-06 00:00:00	1171365	Walk	Not Home	
FL	818800760	909229525	2016-09-06 00:00:00	1214587	Walk	Not Home	
FL	818828849	905423128	2016-09-07 00:00:00	1214050	Walk	Moved	
FL	818803814	927691713	2016-09-06 00:00:00	128452105	Walk	Not Home	
FL	818804340	927437137	2016-09-06 00:00:00	1191005	Walk	Not Home	
FL	818763029	904382338	2016-09-03 00:00:00	1204961	Walk	Not Home	
FL	818763304	907221571	2016-09-03 00:00:00	1203479	Walk	Inaccessible	
FL	818798421	926939042	2016-09-06 00:00:00	1171420	Walk	Not Home	
FL	818799227	927700268	2016-09-06 00:00:00	1202526	Walk	Not Home	
FL	818764516	927391291	2016-09-03 00:00:00	1204977	Walk	Not Home	
FL	818800068	901336458	2016-09-06 00:00:00	1191002	Walk	Not Home	
FL	818765383	908260047	2016-09-03 00:00:00	1190542	Walk	Refused	
FL	818801209	920861673	2016-09-06 00:00:00		Walk	Not Home	
FL	818779527	914764639	2016-09-04 00:00:00	1171432	Walk	Canvassed	
FL	818794121	905371903	2016-09-06 00:00:00		Walk	Not Home	
FL	818803129	921129087	2016-09-06 00:00:00	1175829	Walk	Not Home	
FL	818795466	906925142	2016-09-06 00:00:00	1203479	Walk	Not Home	
FL	818759739	918207251	2016-09-03 00:00:00	1202525	Walk	Not Home	
FL	818759868	920279790	2016-09-03 00:00:00	128468280	Walk	Not Home	
FL	818734100	911167905	2016-09-02 19:24:00	1179958	Phone	Wrong Number	
FL	818735187	905039417	2016-09-02 00:00:00	1190995	Walk	Not Home	
FL	818762285	927857587	2016-09-03 00:00:00	1191005	Walk	Inaccessible	
FL	818735952	920732964	2016-09-02 00:00:00	1190995	Walk	Not Home	
FL	818763681	918253160	2016-09-03 00:00:00		Walk	Not Home	
FL	818736981	904769885	2016-09-02 00:00:00	1191003	Walk	Not Home	
FL	818764263	926465097	2016-09-03 00:00:00	128470347	Walk	Not Home	
FL	818738918	924335563	2016-09-02 00:00:00	128468145	Walk	Not Home	
FL	818765365	907867714	2016-09-03 00:00:00	1190542	Walk	Not Home	
FL	818739633	904229756	2016-09-02 00:00:00	1179950	Walk	Not Home	
FL	818739682	904980276	2016-09-02 00:00:00	1179950	Walk	Not Home	
FL	818824178	905600297	2016-09-07 00:00:00	1194011	Walk	Not Home	
FL	818826873	920465947	2016-09-07 00:00:00	1204957	Walk	Not Home	
FL	818827034	922980016	2016-09-07 00:00:00	1214588	Walk	Not Home	
FL	818800862	912065394	2016-09-06 00:00:00		Walk	Not Home	
FL	818801710	927059236	2016-09-06 00:00:00	1175829	Walk	Not Home	
FL	818802178	903122752	2016-09-06 00:00:00		Walk	Not Home	
FL	818802309	904502065	2016-09-06 00:00:00	1191005	Walk	Inaccessible	
FL	818802885	918178691	2016-09-06 00:00:00	1202525	Walk	Inaccessible	
FL	818828936	907034249	2016-09-07 00:00:00	128493095	Walk	Moved	
FL	818766307	927998284	2016-09-03 00:00:00	1192032	Walk	Inaccessible	
FL	818795075	903143884	2016-09-06 00:00:00		Walk	Not Home	
FL	818827879	908947699	2016-09-07 00:00:00	1179941	Walk	Canvassed	
FL	818801952	928169164	2016-09-06 00:00:00	1171374	Walk	Not Home	
FL	818829610	921182736	2016-09-07 00:00:00	1204982	Walk	Not Home	
FL	818798541	927488812	2016-09-06 00:00:00	128470347	Walk	Inaccessible	
FL	818799126	923354600	2016-09-06 00:00:00	128468194	Walk	Not Home	
FL	818799194	926916766	2016-09-06 00:00:00		Walk	Not Home	
FL	818799356	905103522	2016-09-06 00:00:00	1204961	Walk	Canvassed	
FL	818765124	904881120	2016-09-03 00:00:00	1171420	Walk	Inaccessible	
FL	818765566	917858458	2016-09-03 00:00:00	1201862	Walk	Not Home	
FL	818765941	924245938	2016-09-03 00:00:00	128473017	Walk	Not Home	
FL	818800692	908746915	2016-09-06 00:00:00	128447339	Walk	Not Home	
FL	818766149	927111053	2016-09-03 00:00:00	1191003	Walk	Not Home	
FL	818802287	904392986	2016-09-06 00:00:00	1191005	Walk	Not Home	
FL	818733951	918561743	2016-09-02 17:54:00	1214586	Phone	Not Home	
FL	818734133	918769570	2016-09-02 19:30:00	1179958	Phone	Not Home	
FL	818760161	923974720	2016-09-03 00:00:00		Walk	Not Home	
FL	818760949	901028277	2016-09-03 00:00:00	1188951	Walk	Not Home	
FL	818735137	904864122	2016-09-02 00:00:00	1190997	Walk	Other Language	
FL	818735316	907260821	2016-09-02 00:00:00	1203479	Walk	Inaccessible	
FL	818735754	918209253	2016-09-02 00:00:00	1190995	Walk	Not Home	
FL	818735787	918369589	2016-09-02 00:00:00	1190542	Walk	Not Home	
FL	818735985	920942770	2016-09-02 00:00:00	1214046	Walk	Inaccessible	
FL	818736337	926485076	2016-09-02 00:00:00	1203479	Walk	Inaccessible	
FL	818737704	902488039	2016-09-02 00:00:00	1171393	Walk	Inaccessible	
FL	818764412	926933998	2016-09-03 00:00:00	1203481	Walk	Not Home	
FL	818764710	928030914	2016-09-03 00:00:00	1190995	Walk	Moved	
FL	818738583	919891790	2016-09-02 00:00:00	1175829	Walk	Not Home	
FL	818795398	905106757	2016-09-06 00:00:00	1204961	Walk	Not Home	
FL	818795798	918193166	2016-09-06 00:00:00		Walk	Not Home	
FL	818795899	919654347	2016-09-06 00:00:00	1204977	Walk	Moved	
FL	818797205	905124616	2016-09-06 00:00:00		Walk	Not Home	
FL	818797254	907288834	2016-09-06 00:00:00	1171423	Walk	Not Home	
FL	818800462	905519437	2016-09-06 00:00:00		Walk	Inaccessible	
FL	818800495	905599639	2016-09-06 00:00:00	1194011	Walk	Inaccessible	
FL	818827381	926894327	2016-09-07 00:00:00	1191005	Walk	Not Home	
FL	818766256	927678909	2016-09-03 00:00:00	1214046	Walk	Inaccessible	
FL	818739436	927992811	2016-09-02 00:00:00	1191002	Walk	Not Home	
FL	818794050	905595597	2016-09-06 00:00:00		Walk	Inaccessible	
FL	818795237	904520346	2016-09-06 00:00:00	1191008	Walk	Not Home	
FL	818759139	905307723	2016-09-03 00:00:00	128438876	Walk	Not Home	
FL	818759482	908920569	2016-09-03 00:00:00	1194021	Walk	Not Home	
FL	818759631	912248191	2016-09-03 00:00:00	128447339	Walk	Not Home	
FL	818760314	926429137	2016-09-03 00:00:00	1194021	Walk	Not Home	
FL	818796075	921601889	2016-09-06 00:00:00	1203479	Walk	Inaccessible	
FL	818761843	921347881	2016-09-03 00:00:00	128447351	Walk	Not Home	
FL	818762076	926413250	2016-09-03 00:00:00	1192249	Walk	Moved	
FL	818796968	902309391	2016-09-06 00:00:00	1192032	Walk	Not Home	
FL	818762908	901076227	2016-09-03 00:00:00	1188950	Walk	Not Home	
FL	818798171	924657498	2016-09-06 00:00:00		Walk	Not Home	
FL	818798333	926717776	2016-09-06 00:00:00	1190538	Walk	Not Home	
FL	818799398	903196096	2016-09-06 00:00:00		Walk	Canvassed	
FL	818800140	903135055	2016-09-06 00:00:00		Walk	Not Home	
FL	818765230	905401881	2016-09-03 00:00:00	128432690	Walk	Not Home	
